0,0,7.7359e-05,-0.008489
0,0,-7.7822e-07,-0.0035299
0,0,-0.00054402,0.016725
0,-2.0506e-06,-8.9121e-05,0.0056699
1.0709e-06,1.4001e-05,-0.00011436,-0.012544
4.0228e-06,-5.1164e-06,-0.00087927,-0.0015087
0,0,-0.00037382,0.0084088
0,0,4.9834e-05,0.0037653
-1.8562e-06,7.9262e-06,0.00050911,-0.0082308
3.6965e-06,-2.1077e-05,-0.00083869,-6.2585e-05
0,9.8705e-06,-0.00040722,0.0030432
0,0,0,0
0,0,0,0
0,0,0,0
0,1.4984e-05,-0.00010686,0.00058734
0,0,0,0
-2.5686e-06,1.1323e-05,0.00049474,-0.0044025
0,0,0,0
0,0,0,0
