0,0,0.0041533,0.035064
0,0,0.014714,0.051509
0,0,-0.0099867,0.017175
0,0.00059953,-0.010626,0.019102
0,0,-0.023425,-0.039083
0,0,-0.02547,-0.020676
7.8327e-05,-2.9345e-05,-0.0078693,-0.048993
0,0,-0.010733,-0.037183
0,0,0.016143,-0.00316
0,0,0.0026897,-0.0074819
0,0,0.011171,0.020975
0,-0.00016894,0.0030545,0.0164
0,0,0.0059038,-5.6673e-05
0,0,0.0030843,0.0017372
0,0,0.0035905,-0.00019732
0,0,0.0037333,0.00020384
0,0,0.00042521,-0.012505
0,0,0.0014885,-0.011503
-3.7582e-05,-4.3462e-05,0.0026273,-0.0017416
0,0,0.0015363,-0.010483
0,0,-0.0010973,0.0030253
0,0,0,0
0,0,-0.00088707,0.0013073
0,0,0,0
0,0,-7.5737e-05,0.0027714
