0,0,0.0013626,0.020585
0,0,0.0024473,0.030583
0,0.00023086,-0.0038311,-0.01771
0,0.00017682,-0.0027224,-0.012463
0,0,-0.00069112,0.00080071
0,0.00030569,-0.0043777,-0.031901
0,0,-0.00083127,-0.0089243
0,0,6.4623e-05,-0.002204
0,-0.00036266,0.0054329,0.046228
0,-7.6583e-05,0.0010871,0.0071366
3.0202e-06,-6.4338e-05,-0.00077582,-0.0034633
0,-0.00022208,0.0021294,0.021729
0,0,0.0013613,0.0049116
0,0,4.2394e-05,-0.0021424
0,0.00013196,-0.0013741,-0.015492
0,0,0.00065143,0.0021266
-2.2641e-06,6.2473e-05,6.3526e-05,-0.004477
0,8.8219e-05,-0.00054598,-0.008501
0,0,-0.00033689,-0.0026553
0,0,0,0
0,-2.3704e-05,-0.00022692,0.0013192
0,-2.2337e-05,-0.00021428,0.0020251
-1.1834e-06,-3.2392e-05,0.00026902,0.0034221
-2.633e-06,1.0272e-05,0.0004669,-0.0026337
0,0,-0.00022678,0.0021103
