0,0,-0.00027678,0.0026676
0,3.6355e-05,-0.00065191,-0.00070599
0,6.8329e-05,-0.00044776,-0.0086816
0,5.6651e-05,0.00010277,-0.0033171
-1.3859e-06,-5.3558e-05,0.00063202,0.0037484
0,0,-0.00033088,-0.0011368
8.9538e-07,-3.2571e-05,1.5267e-05,0.0023885
0,-2.5635e-05,0.00030854,0.0027169
3.7038e-06,-4.2846e-05,-0.00018325,0.0028394
0,-2.1114e-05,7.6769e-05,0.0036539
0,-1.1497e-05,0.00011463,0.00066671
4.1259e-06,-3.6386e-05,-0.00047476,0.00078647
0,0,0.00020772,-0.0026336
0,-3.0583e-05,0.00023899,-0.00027944
0,0,-0.00033077,0.0010489
1.8718e-06,-2.5113e-05,-0.00020853,-0.00066546
-1.7006e-06,3.0543e-05,2.4641e-05,-5.7238e-05
0,0,-0.00020579,0.00054739
-1.448e-06,2.6051e-05,2.2456e-05,0.00050293
0,0,-0.00020956,0.0021825
0,2.97e-05,-0.00013684,-0.00085024
-1.0194e-06,2.8971e-05,-7.8165e-05,-0.00036337
1.5239e-06,8.9471e-06,-0.00024487,-0.0012362
0,1.8642e-05,-0.00012951,-0.0005654
1.2942e-06,-8.8966e-06,-7.8737e-05,8.1833e-05
9.179e-07,4.1452e-06,-0.00018456,-0.00044483
0,0,0,0
0,0,7.8139e-05,-0.00039131
0,-4.148e-06,9.8915e-05,3.3144e-05
