2.7804e-05,-0.00035518,0.0073203,-0.09024
0,0,0.0066883,0.13128
1.041e-05,9.4115e-05,0.00029158,-0.052493
5.4364e-05,-0.00064094,0.0078983,0.010676
0,-0.00063503,0.0084531,-0.10112
0,-0.00070157,0.0010771,0.13992
-4.9066e-05,0.00042764,-0.0050972,-0.020478
-2.6499e-05,-0.00032452,0.0078921,0.0074582
-3.6262e-05,0.00036106,0.00041927,0.15457
0,0,-0.0070901,0.11762
0,0.00028965,-0.0071705,0.078512
-1.4592e-05,0.00014753,2.7215e-05,0.072492
0,0,-0.0019863,0.12341
0,9.7764e-05,-0.0046669,0.049013
1.3745e-05,-0.00015232,-0.0015283,0.02324
0,0,-0.00079493,0.04568
1.0485e-05,-0.0002015,-0.00030998,0.029884
